진료년도,주상병코드,성별,입원외래구분,환자수,명세서청구건수,입내원일수,보험자부담금(선별포함),요양급여비용총액(선별포함)
2024,K909,남,입원,3 ,5 ,5 ,1248000 ,1680910 
2024,K909,여,외래,279 ,647 ,647 ,10832320 ,15989210 
2024,K909,여,입원,2 ,2 ,12 ,6442700 ,7565250 
2024,K91 ,여,외래,1 ,1 ,1 ,11320 ,18720 
2024,K910,남,외래,16 ,32 ,32 ,3196690 ,3496540 
2024,K910,남,입원,6 ,6 ,11 ,3759610 ,4462500 
2024,K910,여,외래,23 ,48 ,48 ,2067600 ,2992750 
2024,K910,여,입원,5 ,7 ,31 ,10850130 ,13424860 
2024,K911,남,외래,820 ,2413 ,2412 ,64785490 ,110365530 
2024,K911,남,입원,74 ,107 ,879 ,182623840 ,223705860 
2024,K911,여,외래,538 ,1494 ,1492 ,45139640 ,79850880 
2024,K911,여,입원,46 ,76 ,672 ,104746870 ,130223650 
2024,K912,남,외래,116 ,1244 ,1244 ,93992360 ,145408950 
2024,K912,남,입원,38 ,115 ,1006 ,360093220 ,427710190 
2024,K912,여,외래,91 ,952 ,952 ,94960210 ,146272790 
2024,K912,여,입원,31 ,110 ,1135 ,431563680 ,491488290 
2024,K913,남,외래,972 ,1987 ,1971 ,104173910 ,163677050 
2024,K913,남,입원,1952 ,2672 ,21346 ,9350091530 ,11312032870 
2024,K913,여,외래,904 ,1985 ,1974 ,96580570 ,160155160 
2024,K913,여,입원,1629 ,2232 ,16599 ,7119919210 ,8860026820 
2024,K914,남,외래,31 ,76 ,76 ,7543060 ,11339250 
2024,K914,남,입원,71 ,88 ,651 ,348597610 ,412017910 
2024,K914,여,외래,27 ,62 ,62 ,7063390 ,11443580 
2024,K914,여,입원,38 ,49 ,539 ,162704790 ,199586360 
2024,K915,남,외래,1249 ,2713 ,2710 ,87682560 ,152289420 
2024,K915,남,입원,39 ,47 ,354 ,73342590 ,96138380 
2024,K915,여,외래,1785 ,3757 ,3755 ,128600210 ,224144900 
2024,K915,여,입원,66 ,77 ,476 ,131085570 ,172800290 
2024,K918,남,외래,618 ,1601 ,1573 ,138384160 ,202574230 
2024,K918,남,입원,683 ,1083 ,8076 ,4921910670 ,5627906570 
2024,K918,여,외래,375 ,1201 ,1175 ,84055250 ,124999900 
2024,K918,여,입원,396 ,595 ,4842 ,2688049820 ,3151917020 
2024,K919,남,외래,30 ,65 ,65 ,1860980 ,3933820 
2024,K919,남,입원,9 ,11 ,57 ,20264050 ,26915370 
2024,K919,여,외래,31 ,64 ,64 ,2289080 ,4258780 
2024,K919,여,입원,12 ,14 ,80 ,39919760 ,52790000 
2024,K92 ,남,외래,1 ,1 ,1 ,7730 ,8630 
2024,K92 ,여,외래,1 ,1 ,1 ,12410 ,17610 
2024,K920,남,외래,1271 ,1998 ,1984 ,112346390 ,207431130 
2024,K920,남,입원,1246 ,1398 ,5173 ,3001502200 ,3676511110 
2024,K920,여,외래,933 ,1457 ,1446 ,81725620 ,146185740 
2024,K920,여,입원,879 ,1037 ,4207 ,2041848430 ,2540030760 
2024,K921,남,외래,12958 ,23613 ,23491 ,1412722310 ,2678760260 
2024,K921,남,입원,4907 ,5577 ,20146 ,9856603300 ,12182167720 
2024,K921,여,외래,10331 ,18874 ,18794 ,1043275680 ,2004864320 
2024,K921,여,입원,3688 ,4223 ,17275 ,7118252770 ,8929644000 
2024,K922,남,외래,17421 ,29974 ,29812 ,1866493630 ,3311330260 
2024,K922,남,입원,8361 ,10277 ,50485 ,22753629620 ,28561229280 
2024,K922,여,외래,13233 ,22339 ,22228 ,1272386370 ,2247808180 
2024,K922,여,입원,6215 ,7867 ,48854 ,17475642560 ,22034504450 
2024,K928,남,외래,4551 ,8831 ,8821 ,397106740 ,791016140 
2024,K928,남,입원,220 ,233 ,800 ,241181800 ,326438380 
2024,K928,여,외래,5869 ,11514 ,11508 ,441760810 ,883539960 
2024,K928,여,입원,328 ,342 ,1266 ,347973390 ,477348930 
2024,K929,남,외래,33941 ,61881 ,61743 ,2716694850 ,5484711700 
2024,K929,남,입원,5009 ,6092 ,8136 ,2745580310 ,3457818540 
2024,K929,여,외래,41500 ,75760 ,75601 ,2996571970 ,6109905150 
2024,K929,여,입원,7734 ,9361 ,13003 ,4167992050 ,5316058330 
2024,K93 ,남,외래,1 ,1 ,1 ,15910 ,17610 
2024,K93 ,여,외래,1 ,1 ,1 ,15910 ,17610 
2024,K930,남,외래,27 ,51 ,50 ,4621010 ,7467170 
2024,K930,남,입원,1 ,5 ,32 ,1972340 ,2668240 
2024,K930,여,외래,25 ,63 ,62 ,4804540 ,8272660 
2024,K930,여,입원,2 ,3 ,7 ,2356560 ,3142510 
2024,K931,남,외래,2 ,2 ,2 ,19540 ,42640 
2024,K938,남,외래,1899 ,3386 ,3383 ,111771950 ,231194750 
2024,K938,남,입원,33 ,36 ,81 ,27744710 ,36616790 
2024,K938,여,외래,2460 ,4189 ,4187 ,149636740 ,314413030 
2024,K938,여,입원,75 ,87 ,228 ,72941880 ,95711840 
2024,L00 ,남,외래,155 ,269 ,268 ,6048680 ,9971070 
2024,L00 ,남,입원,58 ,70 ,434 ,153724420 ,170269580 
2024,L00 ,여,외래,99 ,190 ,190 ,4570000 ,6628210 
2024,L00 ,여,입원,37 ,39 ,268 ,91637180 ,107951740 
2024,L01 ,남,외래,109 ,177 ,177 ,2360870 ,3054650 
2024,L01 ,여,외래,109 ,192 ,192 ,2935280 ,3893280 
2024,L010,남,외래,105355 ,166020 ,165978 ,2758750810 ,3712141900 
2024,L010,남,입원,130 ,147 ,769 ,183141320 ,208451780 
2024,L010,여,외래,105826 ,161149 ,161100 ,2531201730 ,3404175670 
2024,L010,여,입원,105 ,122 ,736 ,124224830 ,149893350 
2024,L011,남,외래,31573 ,52633 ,52568 ,865463170 ,1176559790 
2024,L011,남,입원,5 ,6 ,53 ,8973550 ,10339040 
2024,L011,여,외래,34987 ,57547 ,57504 ,956468540 ,1296265050 
2024,L011,여,입원,6 ,11 ,30 ,4611330 ,5867100 
2024,L02 ,남,외래,569 ,1074 ,1074 ,17358780 ,23456890 
2024,L02 ,남,입원,1 ,1 ,2 ,245750 ,312180 
2024,L02 ,여,외래,520 ,926 ,925 ,14978550 ,20006610 
2024,L020,남,외래,252889 ,519865 ,519836 ,10194455750 ,14466442870 
2024,L020,남,입원,193 ,224 ,1427 ,368181970 ,480480850 
2024,L020,여,외래,301489 ,564933 ,564893 ,10965348810 ,15524212910 
2024,L020,여,입원,135 ,146 ,954 ,244704670 ,310797040 
2024,L021,남,외래,26352 ,55356 ,55334 ,1046377480 ,1526650770 
2024,L021,남,입원,196 ,221 ,1529 ,390802500 ,510109500 
2024,L021,여,외래,17345 ,31348 ,31337 ,579969020 ,828857730 
2024,L021,여,입원,121 ,138 ,1062 ,272216290 ,357200660 
2024,L022,남,외래,81971 ,206031 ,205984 ,3853450120 ,5633425560 
2024,L022,남,입원,590 ,678 ,4679 ,1375428290 ,1755470420 
2024,L022,여,외래,66296 ,143437 ,143406 ,2674798150 ,3870885900 
2024,L022,여,입원,399 ,482 ,3680 ,846773850 ,1100152090 
2024,L023,남,외래,39962 ,116770 ,116746 ,2268002870 ,3359559420 
2024,L023,남,입원,908 ,1032 ,5811 ,1332113180 ,1733075900 
2024,L023,여,외래,26264 ,62099 ,62082 ,1191934500 ,1712310930 
2024,L023,여,입원,417 ,496 ,3719 ,820992370 ,1071834110 
2024,L024,남,외래,78680 ,185030 ,184994 ,3508649900 ,4954973370 
2024,L024,남,입원,750 ,858 ,7770 ,1740711580 ,2263231680 
2024,L024,여,외래,74447 ,161429 ,161406 ,3018229330 ,4194782420 
2024,L024,여,입원,485 ,562 ,5838 ,1206243210 ,1574043670 
2024,L028,남,외래,109622 ,215442 ,215416 ,3769952430 ,5364097740 
2024,L028,남,입원,279 ,317 ,2188 ,476902590 ,623421260 
2024,L028,여,외래,104597 ,184284 ,184264 ,3367448950 ,4755622280 
2024,L028,여,입원,194 ,221 ,1480 ,323829220 ,420635670 
2024,L029,남,외래,108255 ,209344 ,209310 ,3887471830 ,5575992620 
2024,L029,남,입원,321 ,367 ,2671 ,607132640 ,798259900 
2024,L029,여,외래,114329 ,200942 ,200916 ,3704566960 ,5243382020 
2024,L029,여,입원,215 ,243 ,1555 ,348621200 ,455480890 
2024,L03 ,남,외래,520 ,833 ,832 ,14447620 ,19508150 
2024,L03 ,남,입원,1 ,1 ,7 ,989180 ,1435020 
2024,L03 ,여,외래,509 ,816 ,816 ,13595110 ,18476260 
2024,L030,남,외래,134813 ,279981 ,279927 ,5402177210 ,7845913310 
2024,L030,남,입원,1310 ,1474 ,10938 ,1870913710 ,2439630410 
2024,L030,여,외래,156958 ,315320 ,315259 ,5800374650 ,8294539570 
2024,L030,여,입원,1295 ,1457 ,11841 ,2000894510 ,2621243830 
2024,L031,남,외래,147592 ,391827 ,391581 ,8203237740 ,12835716480 
2024,L031,남,입원,12818 ,15268 ,131351 ,24036202830 ,31502781500 
2024,L031,여,외래,116730 ,276399 ,276260 ,5620996770 ,8538142380 
2024,L031,여,입원,7711 ,9214 ,86568 ,15877104300 ,20747386880 
2024,L032,남,외래,59860 ,102781 ,102735 ,1735696400 ,2506859350 
2024,L032,남,입원,801 ,897 ,4871 ,1185964720 ,1541010660 
2024,L032,여,외래,71121 ,117000 ,116960 ,1905582160 ,2733207670 
2024,L032,여,입원,853 ,997 ,6124 ,1310943730 ,1724528320 
2024,L033,남,외래,36266 ,83497 ,83476 ,1586841910 ,2343622900 
2024,L033,남,입원,683 ,813 ,6182 ,1494783560 ,1938905030 
2024,L033,여,외래,35158 ,73890 ,73864 ,1383576260 ,2044043740 
2024,L033,여,입원,685 ,813 ,7018 ,1484966940 ,1946953500 
2024,L038,남,외래,89209 ,157472 ,157439 ,2881195520 ,4058344410 
2024,L038,남,입원,423 ,462 ,3006 ,619954740 ,819544840 
2024,L038,여,외래,91182 ,154518 ,154485 ,2739026750 ,3785518230 
2024,L038,여,입원,280 ,308 ,2433 ,450529260 ,589751180 
2024,L039,남,외래,139027 ,243475 ,243425 ,4425635760 ,6396919790 
2024,L039,남,입원,1281 ,1461 ,9057 ,2118011990 ,2766881620 
2024,L039,여,외래,154743 ,261029 ,260957 ,4557683280 ,6479822060 
2024,L039,여,입원,1042 ,1208 ,7491 ,1798850990 ,2318812660 
2024,L04 ,남,외래,101 ,133 ,133 ,2637400 ,3677040 
2024,L04 ,남,입원,1 ,1 ,7 ,1055510 ,1426020 
2024,L04 ,여,외래,141 ,181 ,181 ,3537290 ,5004690 
2024,L040,남,외래,174660 ,298435 ,298204 ,5173029290 ,7362483220 
2024,L040,남,입원,947 ,1015 ,4540 ,1076385180 ,1291215890 
2024,L040,여,외래,255138 ,433366 ,433076 ,7406297780 ,10557771710 
2024,L040,여,입원,932 ,1001 ,4912 ,1119497510 ,1389530770 
2024,L041,남,외래,832 ,1193 ,1192 ,29304680 ,45595670 
2024,L041,남,입원,13 ,13 ,86 ,19902050 ,26733660 
2024,L041,여,외래,973 ,1439 ,1439 ,28444230 ,43653370 
2024,L041,여,입원,12 ,13 ,58 ,13304460 ,17458500 
2024,L042,남,외래,1004 ,1406 ,1393 ,30098940 ,47222150 
2024,L042,남,입원,26 ,27 ,131 ,26485080 ,34233600 
2024,L042,여,외래,1938 ,2699 ,2686 ,78973380 ,126896880 
2024,L042,여,입원,38 ,40 ,183 ,54141440 ,69529800 
2024,L043,남,외래,1166 ,1860 ,1859 ,35247350 ,54013150 
2024,L043,남,입원,34 ,37 ,206 ,44738820 ,58294420 
2024,L043,여,외래,975 ,1578 ,1578 ,30906140 ,47424520 
2024,L043,여,입원,15 ,15 ,96 ,22939920 ,29825510 
2024,L048,남,외래,4544 ,8653 ,8645 ,146429070 ,210045230 
2024,L048,남,입원,32 ,32 ,167 ,32398430 ,44419440 
2024,L048,여,외래,6054 ,11439 ,11432 ,174549110 ,248890690 
2024,L048,여,입원,26 ,26 ,147 ,34930350 ,45638690 
2024,L049,남,외래,44686 ,71507 ,71447 ,1149211730 ,1617735930 
2024,L049,남,입원,159 ,171 ,743 ,162913030 ,204961210 
2024,L049,여,외래,65730 ,105938 ,105863 ,1686178410 ,2374742990 
2024,L049,여,입원,123 ,136 ,499 ,124863650 ,159261140 
2024,L05 ,남,외래,3 ,3 ,3 ,46680 ,55080 
2024,L05 ,남,입원,1 ,1 ,2 ,362870 ,455090 
2024,L05 ,여,외래,3 ,3 ,3 ,39420 ,47820 
2024,L050,남,외래,12993 ,39041 ,39036 ,810759270 ,1226803810 
2024,L050,남,입원,1336 ,1426 ,4877 ,1084851280 ,1459626040 
2024,L050,여,외래,11354 ,24991 ,24986 ,440016460 ,641463660 
2024,L050,여,입원,423 ,449 ,1430 ,329601660 ,434596610 
2024,L059,남,외래,5391 ,12347 ,12299 ,384249440 ,545358880 
2024,L059,남,입원,446 ,480 ,1874 ,471181520 ,610694730 
2024,L059,여,외래,4618 ,8837 ,8786 ,303874170 ,410666150 
2024,L059,여,입원,166 ,176 ,626 ,188863990 ,229107870 
2024,L08 ,남,외래,216 ,407 ,407 ,10656520 ,15027820 
2024,L08 ,여,외래,318 ,530 ,530 ,11310530 ,15908030 
2024,L080,남,외래,53593 ,102097 ,102082 ,1749537290 ,2448590390 
2024,L080,남,입원,30 ,41 ,508 ,121400850 ,144982490 
2024,L080,여,외래,60812 ,107906 ,107895 ,1804547280 ,2518358530 
2024,L080,여,입원,27 ,32 ,243 ,59615740 ,80998990 
2024,L081,남,외래,708 ,1347 ,1346 ,21353600 ,29443110 
2024,L081,여,외래,283 ,496 ,496 ,6669050 ,9434900 
2024,L088,남,외래,56684 ,95727 ,95722 ,1611919930 ,2228297780 
2024,L088,남,입원,80 ,91 ,732 ,129519270 ,170654110 
2024,L088,여,외래,63731 ,104096 ,104080 ,1702289120 ,2346724190 
2024,L088,여,입원,62 ,66 ,373 ,66064750 ,86814120 
2024,L089,남,외래,180225 ,316780 ,316747 ,5551064590 ,7715274330 
2024,L089,남,입원,240 ,288 ,2312 ,423874250 ,543806410 
2024,L089,여,외래,201299 ,342206 ,342182 ,5915794170 ,8221430960 
2024,L089,여,입원,248 ,279 ,1881 ,376521870 ,499774740 
2024,L10 ,남,외래,3 ,5 ,5 ,47140 ,67440 
2024,L10 ,여,외래,2 ,2 ,2 ,43650 ,62150 
2024,L100,남,외래,385 ,1964 ,1959 ,170763050 ,205049050 
2024,L100,남,입원,21 ,47 ,630 ,185253360 ,220559550 
2024,L100,여,외래,485 ,2424 ,2411 ,271934620 ,323129030 
2024,L100,여,입원,22 ,30 ,374 ,127628990 ,165610360 
2024,L101,남,외래,14 ,30 ,30 ,569620 ,1157450 
2024,L101,여,외래,8 ,29 ,29 ,438700 ,629300 
2024,L102,남,외래,256 ,1334 ,1331 ,106226530 ,127033080 
2024,L102,남,입원,7 ,12 ,146 ,43685470 ,58208340 
2024,L102,여,외래,216 ,1116 ,1113 ,102015640 ,119945420 
2024,L102,여,입원,8 ,12 ,107 ,36550120 ,42115820 
2024,L104,남,외래,13 ,67 ,67 ,846190 ,1088790 
2024,L104,여,외래,12 ,48 ,48 ,584380 ,939890 
2024,L104,여,입원,1 ,4 ,43 ,7966620 ,10477330 
2024,L105,남,외래,7 ,18 ,18 ,282920 ,405620 
2024,L105,남,입원,1 ,1 ,4 ,1610720 ,1707690 
2024,L105,여,외래,11 ,50 ,50 ,713720 ,1269930 
2024,L105,여,입원,2 ,3 ,60 ,5299600 ,7548690 
2024,L108,남,외래,121 ,327 ,327 ,6297150 ,10871220 
2024,L108,남,입원,1 ,1 ,1 ,499270 ,590370 
2024,L108,여,외래,126 ,315 ,315 ,4897820 ,7064950 
2024,L108,여,입원,10 ,16 ,198 ,33963030 ,44144860 
2024,L109,남,외래,198 ,520 ,516 ,10074090 ,18460740 
2024,L109,남,입원,13 ,32 ,357 ,40747460 ,51301910 
2024,L109,여,외래,272 ,714 ,712 ,13817370 ,23811670 
2024,L109,여,입원,14 ,41 ,553 ,44018610 ,59202840 
2024,L110,남,외래,1354 ,1608 ,1607 ,23284230 ,32728790 
2024,L110,여,외래,1083 ,1279 ,1279 ,17868120 ,25164190 
2024,L111,남,외래,21 ,64 ,64 ,972390 ,1898780 
2024,L111,남,입원,1 ,3 ,0 ,45770 ,57200 
2024,L111,여,외래,3 ,5 ,5 ,55690 ,94290 
2024,L118,여,외래,2 ,3 ,3 ,102330 ,199710 
2024,L119,남,외래,6 ,7 ,7 ,172590 ,346410 
2024,L119,여,외래,3 ,3 ,3 ,37230 ,52830 
2024,L12 ,여,외래,1 ,2 ,2 ,31820 ,35220 
2024,L120,남,외래,1001 ,5643 ,5635 ,259061430 ,332993480 
2024,L120,남,입원,115 ,442 ,7196 ,1040491730 ,1308829670 
2024,L120,여,외래,1271 ,6790 ,6753 ,336385170 ,437535100 
2024,L120,여,입원,161 ,594 ,11364 ,1481536280 ,1821407580 
2024,L121,남,외래,20 ,80 ,79 ,5425230 ,7058560 
2024,L121,남,입원,1 ,1 ,3 ,1794850 ,2302380 
2024,L121,여,외래,53 ,217 ,216 ,15375040 ,18750030 
2024,L121,여,입원,2 ,9 ,212 ,16746980 ,20361700 
2024,L122,남,외래,6 ,12 ,12 ,120790 ,264090 
2024,L122,여,외래,16 ,18 ,17 ,248140 ,380540 
2024,L123,남,외래,34 ,108 ,108 ,14454430 ,17066940 
2024,L123,여,외래,52 ,202 ,202 ,75837220 ,84915680 
2024,L123,여,입원,2 ,9 ,123 ,11565800 ,13814430 
2024,L128,남,외래,32 ,99 ,99 ,1523090 ,2753540 
2024,L128,남,입원,1 ,1 ,7 ,2433070 ,2959630 
2024,L128,여,외래,53 ,160 ,160 ,2870310 ,4544820 
2024,L128,여,입원,2 ,14 ,361 ,32656680 ,44649160 
2024,L129,남,외래,109 ,523 ,522 ,12376000 ,16329400 
2024,L129,남,입원,5 ,10 ,39 ,12191820 ,14932200 
2024,L129,여,외래,146 ,263 ,261 ,5154810 ,7777200 
2024,L129,여,입원,7 ,11 ,144 ,14912200 ,21190250 
2024,L13 ,남,외래,1 ,1 ,1 ,15910 ,17610 
2024,L13 ,여,외래,3 ,5 ,5 ,67380 ,84280 
2024,L130,남,외래,2273 ,3634 ,3631 ,53784890 ,76829660 
2024,L130,남,입원,2 ,3 ,6 ,1811040 ,2032660 
2024,L130,여,외래,3512 ,5187 ,5187 ,73768810 ,103575550 
2024,L130,여,입원,10 ,10 ,66 ,7281700 ,8987790 
2024,L131,남,외래,2265 ,4516 ,4515 ,106375050 ,150652570 
2024,L131,남,입원,2 ,2 ,22 ,4642070 ,6482300 
2024,L131,여,외래,2912 ,5198 ,5197 ,125483120 ,177630830 
2024,L131,여,입원,3 ,4 ,22 ,1654450 ,2311310 
2024,L138,남,외래,336 ,606 ,604 ,11684830 ,17849680 
2024,L138,남,입원,8 ,8 ,95 ,13346450 ,17695490 
2024,L138,여,외래,472 ,871 ,868 ,15416840 ,25623470 
2024,L138,여,입원,3 ,3 ,38 ,4778470 ,5583430 
2024,L139,남,외래,1717 ,3133 ,3124 ,87173220 ,148597900 
2024,L139,남,입원,9 ,12 ,78 ,10030590 ,13031160 
2024,L139,여,외래,2045 ,3838 ,3829 ,85579320 ,158243970 
2024,L139,여,입원,27 ,70 ,1023 ,108118410 ,140154620 
2024,L14 ,남,외래,106 ,181 ,181 ,3270080 ,5025140 
2024,L14 ,여,외래,118 ,224 ,222 ,4475390 ,7339290 
2024,L14 ,여,입원,1 ,12 ,217 ,24075780 ,31342660 
2024,L20 ,남,외래,440 ,857 ,856 ,12615480 ,16366550 
2024,L20 ,여,외래,598 ,1189 ,1188 ,18055470 ,24075160 
2024,L200,남,외래,1450 ,2984 ,2984 ,42734320 ,57948320 
2024,L200,여,외래,1717 ,2907 ,2907 ,40451740 ,55432850 
2024,L200,여,입원,1 ,1 ,0 ,112410 ,140510 
2024,L208,남,외래,135054 ,434759 ,434533 ,95391909980 ,108715136760 
2024,L208,남,입원,143 ,275 ,868 ,219204610 ,259334700 
2024,L208,여,외래,151173 ,363964 ,363811 ,44616093630 ,51895174340 
2024,L208,여,입원,112 ,224 ,529 ,123514090 ,144133440 
2024,L209,남,외래,322277 ,766729 ,766419 ,13368825370 ,18218146680 
2024,L209,남,입원,144 ,177 ,576 ,84898160 ,103829610 
2024,L209,여,외래,398849 ,833324 ,833062 ,14180906740 ,19465077260 
2024,L209,여,입원,131 ,148 ,537 ,75805380 ,87823770 
2024,L21 ,남,외래,142 ,216 ,216 ,2964520 ,3936520 
2024,L21 ,여,외래,137 ,208 ,208 ,2870800 ,3826100 
2024,L210,남,외래,135012 ,245127 ,245106 ,3429396920 ,4564354180 
2024,L210,남,입원,26 ,31 ,6 ,1888670 ,2453450 
2024,L210,여,외래,72185 ,121409 ,121397 ,1697668110 ,2261478460 
2024,L210,여,입원,5 ,5 ,1 ,536750 ,711840 
2024,L211,남,외래,2960 ,3682 ,3680 ,76783060 ,84532340 
2024,L211,여,외래,2452 ,2985 ,2983 ,63161830 ,69591330 
2024,L218,남,외래,96164 ,190980 ,190948 ,2633870890 ,3524724440 
2024,L218,남,입원,16 ,20 ,123 ,2851160 ,4063280 
2024,L218,여,외래,85898 ,162377 ,162368 ,2194856170 ,2983148300 
2024,L218,여,입원,11 ,18 ,112 ,9187670 ,12343030 
2024,L219,남,외래,222016 ,440504 ,440442 ,6361458040 ,9082160600 
2024,L219,남,입원,48 ,71 ,72 ,8790200 ,10997450 
2024,L219,여,외래,187582 ,347741 ,347706 ,4849902690 ,6846266730 
2024,L219,여,입원,32 ,41 ,83 ,8256470 ,10775800 
2024,L22 ,남,외래,5953 ,7158 ,7153 ,133496580 ,153466960 
2024,L22 ,남,입원,23 ,27 ,71 ,17017680 ,19125960 
2024,L22 ,여,외래,8308 ,9981 ,9971 ,177757640 ,212308020 
2024,L22 ,여,입원,14 ,14 ,30 ,5067950 ,5104950 
2024,L23 ,남,외래,1280 ,2069 ,2069 ,28975580 ,37734880 
2024,L23 ,여,외래,1875 ,2747 ,2747 ,54105960 ,73092460 
2024,L23 ,여,입원,1 ,1 ,1 ,357310 ,499040 
2024,L230,남,외래,6012 ,9534 ,9534 ,143844710 ,196318310 
2024,L230,여,외래,9213 ,13646 ,13646 ,208263760 ,285983500 
2024,L230,여,입원,1 ,1 ,0 ,15210 ,19010 
2024,L231,남,외래,1558 ,2288 ,2283 ,31562670 ,41920890 
2024,L231,남,입원,3 ,3 ,6 ,1238510 ,1514330 
2024,L231,여,외래,2937 ,4084 ,4079 ,58916310 ,79776540 
2024,L231,여,입원,2 ,2 ,10 ,1374020 ,1730410 
2024,L232,남,외래,2473 ,4254 ,4254 ,70507210 ,96016440 
2024,L232,남,입원,2 ,2 ,1 ,264790 ,319340 
2024,L232,여,외래,14007 ,22333 ,22331 ,335842430 ,462198530 
2024,L232,여,입원,2 ,3 ,2 ,473700 ,568550 
2024,L233,남,외래,3092 ,6321 ,6320 ,89594790 ,117160690 
2024,L233,남,입원,2 ,2 ,9 ,2193170 ,2833920 
2024,L233,여,외래,4596 ,8391 ,8391 ,116890060 ,152527570 
2024,L233,여,입원,1 ,1 ,0 ,28270 ,35320 
2024,L234,남,외래,4461 ,9134 ,9132 ,128150600 ,162209930 
2024,L234,여,외래,6357 ,11798 ,11797 ,167042460 ,212441810 
2024,L234,여,입원,2 ,3 ,2 ,487070 ,574790 
2024,L235,남,외래,18481 ,33365 ,33363 ,505781470 ,670479250 
2024,L235,남,입원,7 ,8 ,32 ,6204130 ,9303150 
2024,L235,여,외래,27298 ,46775 ,46769 ,698562220 ,934992800 
2024,L235,여,입원,4 ,4 ,18 ,2448940 ,3123230 
2024,L236,남,외래,1598 ,2711 ,2710 ,45644190 ,61912990 
2024,L236,여,외래,2334 ,4038 ,4035 ,66258520 ,90279780 
2024,L236,여,입원,3 ,3 ,24 ,4137040 ,5154290 
2024,L237,남,외래,16448 ,28297 ,28296 ,401385840 ,515698630 
2024,L237,남,입원,4 ,4 ,8 ,1200490 ,1564210 
2024,L237,여,외래,20531 ,35308 ,35307 ,498090520 ,635960660 
2024,L237,여,입원,9 ,9 ,81 ,12678630 ,16220310 
2024,L238,남,외래,458238 ,889128 ,889079 ,13564414260 ,18005351710 
2024,L238,남,입원,103 ,117 ,389 ,42037270 ,53496170 
2024,L238,여,외래,637625 ,1134620 ,1134569 ,17223631400 ,23082732590 
2024,L238,여,입원,123 ,144 ,412 ,58264090 ,76812100 
2024,L239,남,외래,1331848 ,2655865 ,2655587 ,40282543920 ,53374552110 
2024,L239,남,입원,388 ,463 ,1151 ,109280140 ,138864230 
2024,L239,여,외래,1839053 ,3373826 ,3373496 ,51079756950 ,68345356690 
2024,L239,여,입원,468 ,530 ,1559 ,162089140 ,211899270 
2024,L24 ,남,외래,67 ,87 ,87 ,1163490 ,1604190 
2024,L24 ,여,외래,80 ,101 ,101 ,1430250 ,1971950 
2024,L240,남,외래,5786 ,10103 ,10101 ,134786510 ,187441310 
2024,L240,남,입원,2 ,2 ,1 ,392580 ,396100 
2024,L240,여,외래,10119 ,16433 ,16432 ,216460050 ,291495650 
2024,L241,남,외래,184 ,288 ,288 ,3945960 ,5352210 
2024,L241,남,입원,1 ,1 ,1 ,257850 ,257850 
2024,L241,여,외래,139 ,197 ,197 ,2697450 ,3546150 
2024,L242,남,외래,399 ,643 ,643 ,8886630 ,12208330 
2024,L242,여,외래,823 ,1209 ,1209 ,16516370 ,22816510 
2024,L243,남,외래,493 ,718 ,718 ,10083320 ,13755020 
2024,L243,여,외래,2674 ,3925 ,3925 ,54266830 ,76268170 
2024,L244,남,외래,704 ,1070 ,1070 ,15817930 ,21382860 
2024,L244,여,외래,1017 ,1489 ,1489 ,21252150 ,28317270 
2024,L245,남,외래,3999 ,6978 ,6965 ,98303700 ,137057460 
2024,L245,남,입원,2 ,2 ,4 ,1050300 ,1308470 
2024,L245,여,외래,4188 ,6294 ,6293 ,87202300 ,119327310 
2024,L245,여,입원,1 ,1 ,1 ,340340 ,356850 
2024,L246,남,외래,158 ,223 ,223 ,3871180 ,4835880 
2024,L246,여,외래,235 ,295 ,295 ,4587840 ,5950390 
2024,L246,여,입원,1 ,1 ,1 ,401320 ,484460 
2024,L247,남,외래,2029 ,4085 ,4084 ,60323560 ,79783860 
2024,L247,여,외래,2291 ,4039 ,4039 ,60450810 ,79250640 
2024,L248,남,외래,141042 ,245392 ,245377 ,3511469510 ,4653075910 
2024,L248,남,입원,7 ,7 ,21 ,1234900 ,1530400 
2024,L248,여,외래,192615 ,304599 ,304568 ,4311221140 ,5780384770 
2024,L248,여,입원,20 ,21 ,6 ,1335550 ,1963190 
2024,L249,남,외래,374714 ,646321 ,646253 ,9623494640 ,13169252890 
2024,L249,남,입원,80 ,86 ,194 ,17606750 ,22027960 
2024,L249,여,외래,532372 ,858193 ,858112 ,12614518870 ,17406039700 
2024,L249,여,입원,90 ,105 ,186 ,43579050 ,52742920 
2024,L25 ,남,외래,336 ,421 ,421 ,5878000 ,7497400 
2024,L25 ,여,외래,412 ,503 ,503 ,7126700 ,9328700 
2024,L250,남,외래,987 ,1494 ,1494 ,21362020 ,29137210 
2024,L250,남,입원,1 ,1 ,1 ,187920 ,220740 
2024,L250,여,외래,2641 ,3839 ,3839 ,53840740 ,73711210 
2024,L251,남,외래,222 ,360 ,359 ,5109560 ,6966630 
2024,L251,남,입원,1 ,1 ,1 ,196130 ,245160 
2024,L251,여,외래,295 ,483 ,483 ,6443670 ,8886870 
2024,L251,여,입원,2 ,2 ,8 ,1968150 ,2594180 
2024,L252,남,외래,347 ,577 ,577 ,9114830 ,14123470 
2024,L252,남,입원,2 ,2 ,1 ,289010 ,340020 
2024,L252,여,외래,484 ,805 ,804 ,11348260 ,17993570 
